name;planet_status;mass;radius;type;orbital_period;semi_major_axis;star_name;star_distance;star_teff;star_radius;temp_calculated;mag_v;mag_j;mag_k;scale_factor;tsm;esm;alternate_names;updated;observation_type;reference;molecules;albedo;phase_curve;comments
"WASP-52 b";"Confirmed";0.46;1.27;"Hot Jupiter";1.7497798;0.0272;"WASP-52";140.0;5000.0;0.79;1.31500000000e+03;12.0;10.5880000;10.0860000;1.15;363.8505;189.7595;;"7/7/22";"G-B: High resolution IR";2205.11579;"{"He":"Detection"}";0;"No";"11 sigma detection of He I in the atmosphere of WASP-52b with Keck/NIRSPEC"
"WASP-52 b";"Confirmed";0.46;1.27;"Hot Jupiter";1.7497798;0.0272;"WASP-52";140.0;5000.0;0.79;1.31500000000e+03;12.0;10.5880000;10.0860000;1.15;363.8505;189.7595;;"7/7/22";"G-B: High resolution IR";2307.05580;"{"He":"No detection"}";;"No";"Upper limit of <1.69 % with SPIRou. It is not consistent with previous detections."
"WASP-52 b";"Confirmed";0.46;1.27;"Hot Jupiter";1.7497798;0.0272;"WASP-52";140.0;5000.0;0.79;1.31500000000e+03;12.0;10.5880000;10.0860000;1.15;363.8505;189.7595;;"7/7/22";"HST STIS";"2018AJ....156..298A";"[]";0;"No";
"WASP-52 b";"Confirmed";0.46;1.27;"Hot Jupiter";1.7497798;0.0272;"WASP-52";140.0;5000.0;0.79;1.31500000000e+03;12.0;10.5880000;10.0860000;1.15;363.8505;189.7595;;"7/7/22";"G-B: Low resolution visible";"2017MNRAS.470..742L";"[]";0;"No";"Flat transmission spectrum"
"WASP-52 b";"Confirmed";0.46;1.27;"Hot Jupiter";1.7497798;0.0272;"WASP-52";140.0;5000.0;0.79;1.31500000000e+03;12.0;10.5880000;10.0860000;1.15;363.8505;189.7595;;"7/7/22";"G-B: Low resolution visible";"2016MNRAS.463.2922K";"[]";0;"No";"Flat transmission spectrum from 3 band photometry (u', g', narrow Na filter)"
"WASP-52 b";"Confirmed";0.46;1.27;"Hot Jupiter";1.7497798;0.0272;"WASP-52";140.0;5000.0;0.79;1.31500000000e+03;12.0;10.5880000;10.0860000;1.15;363.8505;189.7595;;"7/7/22";"Spitzer";2203.15059;"[]";;"Yes";"Spitzer phase curve"
"WASP-52 b";"Confirmed";0.46;1.27;"Hot Jupiter";1.7497798;0.0272;"WASP-52";140.0;5000.0;0.79;1.31500000000e+03;12.0;10.5880000;10.0860000;1.15;363.8505;189.7595;;"7/7/22";"G-B:Low resolution IR";2204.11865;"{"He":"Upper limit"}";;"No";"Narrow band photometry with Palomar/WIRC. Tentative detection at 2.2σ confidence: 0.29 +0.13 −0.13%"
"WASP-6 b";"Confirmed";0.503;1.224;"Hot Jupiter";3.361006;0.0421;"WASP-6";307.0;5450.0;0.87;1194.6715890617;12.4;10.7690000;10.3250000;1.15;205.2978;98.3195;;"12/3/19";"G-B: Low resolution visible";1911.12628;"{"Na":"Detection","K":"Detection","H2O":"Detection"}";0;"No";
"WASP-62 b";"Confirmed";0.57;1.39;"Hot Jupiter";4.411953;0.0567;"WASP-62";160.0;6230.0;1.28;1427.3647164265;10.3;9.2720000;8.9440000;1.15;291.7982;130.5915;;"4/23/12";"HST WFC3";"2020AJ....160..109S";"{"H2O":"Detection","FeH":"Detection"}";0;"No";"Best-fit retrievals include FeH, but it might also be another absorber"
"WASP-62 b";"Confirmed";0.57;1.39;"Hot Jupiter";4.411953;0.0567;"WASP-62";160.0;6230.0;1.28;1427.3647164265;10.3;9.2720000;8.9440000;1.15;291.7982;130.5915;;"4/23/12";"HST STIS";"2021ApJ...906L..10A";"{"Na":"Detection"}";0;"No";
"WASP-63 b";"Confirmed";0.38;1.43;"Hot Jupiter";4.37809;0.0574;"WASP-63";330.0;5550.0;1.88;1531.6143143633;11.2;9.8180000;9.3930000;1.15;184.3556;67.2729;;"3/22/13";"HST WFC3";1704.07421;"{"H2O":"Detection"}";0;"No";
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"G-B: High resolution visible";"2017A&A...608A.135C";"{"Na":"Detection"}";0;"No";"Detection of sodium using HARPS-North"
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"G-B: Low resolution visible";"2020A&A...641A.158M";"{"Rayleigh Scattering":"Detection"}";0;"No";
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"G-B: High resolution visible";2109.06335;"{"Na":"Detection","Rayleigh Scattering":"Detection","H":"Upper limit","K":"No detection"}";0;"No";
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"G-B: High resolution IR";"2018Sci...362.1388N";"{"He":"Detection"}";0;"No";
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"G-B: Low resolution visible";2303.13202;"{"TiO":"Detection"}";;"No";
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"HST WFC3";"2018AJ....155..156T";"{"H2O":"Detection"}";0;"No";
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"G-B: High resolution IR";2307.05580;"{"He":"Detection"}";;"No";"Excess absorption detection of 2.21 ± 0.46 % with SPIRou."
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"G-B: High resolution IR";2207.09760;"{"HCN":"No detection","CO":"Detection","CO2":"No detection","CH4":"Detection","NH3":"Detection","H2O":"Detection"}";;"No";
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"G-B: High resolution visible";2205.01623;"{"Na":"Detection"}";;"No";"Confirms previously reported detection of Na using HARPS-N."
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"G-B: High resolution IR";"2020AJ....160..228K";"{"FeH":"Upper limit"}";0;"No";
"WASP-69 b";"Confirmed";0.26;1.057;"Hot Jupiter";3.8681382;0.04525;"WASP-69";50.0;4715.0;0.813;963.0;9.87;8.0320000;7.4590000;1.15;832.712;241.5899;;"7/21/22";"G-B:Low resolution IR";2204.11865;"{"He":"Detection"}";;"No";"Narrow band photometry with Palomar/WIRC. Excess depth at mid-transit to be 0.512 +0.049 −0.048%"
"WASP-7 b";"Confirmed";0.96;1.33;"Hot Jupiter";4.9546416;0.0617;"WASP-7";140.0;6400.0;1.432;1.48700000000e+03;9.51;8.6480000;8.3960000;1.15;168.3863;127.8366;;"9/20/12";"G-B: High resolution visible";2210.08517;"{"Na":"Detection"}";;"No";
"WASP-72 b";"Confirmed";1.461;1.27;"UltraHot Jupiter";2.2167421;0.03708;"WASP-72";434.7540000;6250.0;1.98;2202.2986104156;9.6;9.9640000;9.6170000;1.15;40.7103;65.9873;;"5/22/14";"TESS";"2020AJ....160..155W";"[]";0;"Yes";"Secondary eclipse (D=113+/-35 ppm) and planetary phase curve measured."
"WASP-74 b";"Confirmed";0.826;1.248;"Hot Jupiter";2.13775138;0.03443;"WASP-74";120.0;5970.0;1.64;1865.0;9.7;8.5480000;8.2210000;1.15;161.9022;145.4127;;"12/24/21";"HST STIS";2110.04415;"{"H2O":"Upper limit","CH4":"Upper limit","TiO":"No detection","VO":"No detection","Featureless spectra":"Detection"}";0;"No";"Also Spitzer data"
"WASP-74 b";"Confirmed";0.826;1.248;"Hot Jupiter";2.13775138;0.03443;"WASP-74";120.0;5970.0;1.64;1865.0;9.7;8.5480000;8.2210000;1.15;161.9022;145.4127;;"12/24/21";"G-B: Low resolution visible";"2020A&A...642A..50L";"{"TiO":"No detection","Rayleigh Scattering":"Detection","VO":"No detection"}";0;"No";"TiO/VO previously claimed by 2019MNRAS.485.5168M using G-B low-res visible."
"WASP-74 b";"Confirmed";0.826;1.248;"Hot Jupiter";2.13775138;0.03443;"WASP-74";120.0;5970.0;1.64;1865.0;9.7;8.5480000;8.2210000;1.15;161.9022;145.4127;;"12/24/21";"G-B: Low resolution visible";2302.11495;"{"Featureless":"Detection"}";;"No";
"WASP-74 b";"Confirmed";0.826;1.248;"Hot Jupiter";2.13775138;0.03443;"WASP-74";120.0;5970.0;1.64;1865.0;9.7;8.5480000;8.2210000;1.15;161.9022;145.4127;;"12/24/21";"HST WFC3";2204.11729;"{"H2O":"Detection","CH4":"Detection"}";;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"Spitzer";2107.03349;"[]";0;"Yes";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";2107.09530;"{"Na":"Detection"}";0;"No";"Re-analysis of HARPS & ESPRESSO data already published. Appendix showing line shape can only come from atmosphere."
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";2210.06892;"{"Ba+":"Detection"}";;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"Spitzer";2107.03349;"[]";0;"Yes";"Ultra-hot day side and relatively cold nightside brightness temperatures found"
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution IR";2109.00059;"{"Ca+":"Detection","He":"Upper limit","Na":"Upper limit","Li":"Upper limit","H":"Upper limit","K":"Upper limit"}";0;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";2109.00163;"{"Cloudy":"Detection"}";0;"No";"Modeling work of previously published data. optically thick clouds composed of Al2O3, Fe, or Mg2SiO4 provide best fits"
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";2109.04373;"{"Na":"Detection","Ca+":"Detection"}";0;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";2109.04373;"{"Ca+":"Detection","Na":"Detection"}";0;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution IR";2110.11946;"{"OH":"Detection"}";0;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution IR";2302.08736;"{"CO":"Detection"}";;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";2111.09916;"{"V":"Detection","Cr":"Detection","Sr":"Detection","Co+":"Detection"}";0;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"HST WFC3";"2020AJ....160....8E";"{"TiO":"Detection","VO":"Upper limit","H2O":"Detection"}";0;"No";"No evidence for TiO in transmission (upper limit), but TiO detected in emission."
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";2112.02546;"{"Na":"Detection"}";0;"No";"Na detection with Subaru/HDS"
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";"2020Natur.580..597E";"{"Fe+":"Detection"}";0;"No";"Indirect detection of Fe+ condensation"
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";"2021A&A...646A.158T";"{"Li":"Detection","Na":"Detection","Mg":"Detection","Ca+":"Detection","K":"Detection","Fe":"Detection","Ti":"Upper limit","Cr":"Upper limit","Ni":"Upper limit","TiO":"Upper limit","VO":"Upper limit","ZrO":"Upper limit"}";0;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"HST WFC3";"2018AJ....155..156T";"{"H2O":"Detection"}";0;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution IR";2202.02041;"{"HCN":"Detection","H2O":"Detection"}";0;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";"2022AJ....163..107K";"{"Fe":"Detection","Ca+":"Detection","Cr":"Detection","Li":"Detection","Mg":"Detection","Na":"Detection","Mn":"Detection","Sr":"Detection","Ni":"Detection","V":"Detection"}";0;"No";"This reference is currently in the database but is not quite correct/complete (e.g., Sr instead of Sr+, etc.)"
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";"2023arXiv230608739P";"{"Fe":"Detection","Na":"Detection","Ca+":"Detection","Cr":"Detection","Li":"Detection","H":"Detection","V":"Detection","VO":"Detection","Mn":"Detection","Ni":"Detection","Mg":"Detection","Ca":"Detection","K":"Detection","Ba+":"Detection"}";;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";2206.11268;"{"Fe":"Detection"}";;"No";"Spatially resolved observations"
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";"2019A&A...623A.166S";"{"Na":"Detection"}";0;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";2307.16738;"{"Fe":"Detection","Na":"Detection","Ca+":"Detection"}";;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"HST WFC3";2204.11729;"{"H2O":"Detection","TiO":"Detection"}";;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution IR";"2020AJ....160..228K";"{"FeH":"Upper limit"}";0;"No";
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";2205.01623;"{"Na":"Detection"}";;"No";"Confirms previously reported detection of Na using HARPS."
"WASP-76 b";"Confirmed";0.92;1.83;"UltraHot Jupiter";1.809886;0.033;"WASP-76";195.3;6250.0;1.73;2190.0;9.5;8.5410000;8.2430000;1.15;485.1939;335.1729;;"10/14/22";"G-B: High resolution visible";"2021ApJ...908L..17K";"{"Fe":"Detection"}";0;"No";"Confirmation of Fe asymmetry from Ehrenreich+2020"
"WASP-77 A b";"Confirmed";1.76;1.21;"Hot Jupiter";1.3600309;0.024;"WASP-77A";105.1660000;5500.0;0.955;1.71500000000e+03;11.29;8.7660000;8.4050000;1.15;169.863;357.695;;"7/11/22";"G-B: High resolution IR";2110.14821;"{"CO":"Detection","H2O":"Detection","C":"Detection","O":"Detection"}";0;"No";"Same values for star"
"WASP-77 A b";"Confirmed";1.76;1.21;"Hot Jupiter";1.3600309;0.024;"WASP-77A";105.1660000;5500.0;0.955;1.71500000000e+03;11.29;8.7660000;8.4050000;1.15;169.863;357.695;;"7/11/22";"JWST-NIRSpec";2305.07753;"{"Molecular":"Detection"}";;"No";
"WASP-77 A b";"Confirmed";1.76;1.21;"Hot Jupiter";1.3600309;0.024;"WASP-77A";105.1660000;5500.0;0.955;1.71500000000e+03;11.29;8.7660000;8.4050000;1.15;169.863;357.695;;"7/11/22";"HST WFC3";2203.01463;"{"H2O":"Detection"}";0;"No";"HST/WFC3 + Spitzer emission spectrum"
"WASP-77 A b";"Confirmed";1.76;1.21;"Hot Jupiter";1.3600309;0.024;"WASP-77A";105.1660000;5500.0;0.955;1.71500000000e+03;11.29;8.7660000;8.4050000;1.15;169.863;357.695;;"7/11/22";"HST WFC3";2204.11729;"{"H2O":"Detection","TiO":"Detection","CO2":"Detection","CH4":"Detection"}";;"No";
"WASP-79 b";"Confirmed";0.9;1.7;"Hot Jupiter";3.6623817;0.0539;"WASP-79";240.0;6600.0;1.64;1755.5165657605;10.1;9.2990000;9.0560000;1.15;250.1609;148.7852;;"5/4/22";"HST WFC3";2107.14334;"{"Cloudy":"Upper limit"}";0;"No";"Combined with Spitzer photometry"
"WASP-79 b";"Confirmed";0.9;1.7;"Hot Jupiter";3.6623817;0.0539;"WASP-79";240.0;6600.0;1.64;1755.5165657605;10.1;9.2990000;9.0560000;1.15;250.1609;148.7852;;"5/4/22";"HST STIS";2302.08962;"{"Rayleigh":"Detection"}";;"No";
"WASP-79 b";"Confirmed";0.9;1.7;"Hot Jupiter";3.6623817;0.0539;"WASP-79";240.0;6600.0;1.64;1755.5165657605;10.1;9.2990000;9.0560000;1.15;250.1609;148.7852;;"5/4/22";"HST WFC3";"2020AJ....160..109S";"{"H2O":"Detection","FeH":"Detection"}";0;"No";"Best-fit retrievals include FeH, but it might also be another absorber"
"WASP-79 b";"Confirmed";0.9;1.7;"Hot Jupiter";3.6623817;0.0539;"WASP-79";240.0;6600.0;1.64;1755.5165657605;10.1;9.2990000;9.0560000;1.15;250.1609;148.7852;;"5/4/22";"HST WFC3";2204.11729;"{"H2O":"Detection","H-":"Detection"}";;"No";
"WASP-79 b";"Confirmed";0.9;1.7;"Hot Jupiter";3.6623817;0.0539;"WASP-79";240.0;6600.0;1.64;1755.5165657605;10.1;9.2990000;9.0560000;1.15;250.1609;148.7852;;"5/4/22";"HST STIS";2104.10688;"{"H2O":"Detection","H-":"Upper limit"}";0;"No";"Joint HST new data analysis with previous data"
"WASP-79 b";"Confirmed";0.9;1.7;"Hot Jupiter";3.6623817;0.0539;"WASP-79";240.0;6600.0;1.64;1755.5165657605;10.1;9.2990000;9.0560000;1.15;250.1609;148.7852;;"5/4/22";"G-B: High resolution visible";2205.01623;"{"Na":"Detection"}";;"No";"Report on a new detection of Na using HARPS"
"WASP-80 b";"Confirmed";0.554;0.952;"Hot Jupiter";3.0678504;0.0346;"WASP-80";60.0;4145.0;0.63;8.25000000000e+02;11.881;9.218;8.351;1.15;235.9239;178.2755;;"7/21/22";"G-B:Low resolution IR";2204.11865;"{"He":"No detection"}";;"No";"Narrow band photometry with Palomar/WIRC. 95th-percentile upper limit of 0.35% excess absorption."
"WASP-80 b";"Confirmed";0.554;0.952;"Hot Jupiter";3.0678504;0.0346;"WASP-80";60.0;4145.0;0.63;8.25000000000e+02;11.881;9.218;8.351;1.15;235.9239;178.2755;;"7/21/22";"G-B: High resolution IR";2112.11179;"{"He":"No detection"}";0;"No";
"WASP-80 b";"Confirmed";0.554;0.952;"Hot Jupiter";3.0678504;0.0346;"WASP-80";60.0;4145.0;0.63;8.25000000000e+02;11.881;9.218;8.351;1.15;235.9239;178.2755;;"7/21/22";"HST WFC3";2205.10765;"{"H2O":"Detection","Rayleigh Scattering":"Detection"}";0;"No";
"WASP-80 b";"Confirmed";0.554;0.952;"Hot Jupiter";3.0678504;0.0346;"WASP-80";60.0;4145.0;0.63;8.25000000000e+02;11.881;9.218;8.351;1.15;235.9239;178.2755;;"7/21/22";"G-B: High resolution IR";2307.05580;"{"He":"Upper limit"}";;"No";"3sigma upper limit of <1.24 % with SPIRou."
"WASP-80 b";"Confirmed";0.554;0.952;"Hot Jupiter";3.0678504;0.0346;"WASP-80";60.0;4145.0;0.63;8.25000000000e+02;11.881;9.218;8.351;1.15;235.9239;178.2755;;"7/21/22";"HST WFC3";2307.14399;"[]";;"No";"Probing reflection from aerosols with the near-infrared dayside spectrum"
"WASP-80 b";"Confirmed";0.554;0.952;"Hot Jupiter";3.0678504;0.0346;"WASP-80";60.0;4145.0;0.63;8.25000000000e+02;11.881;9.218;8.351;1.15;235.9239;178.2755;;"7/21/22";"G-B: High resolution IR";2207.09761;"{"H2O":"Detection","CH4":"Detection","HCN":"Detection","NH3":"Detection"}";;"No";
"WASP-80 b";"Confirmed";0.554;0.952;"Hot Jupiter";3.0678504;0.0346;"WASP-80";60.0;4145.0;0.63;8.25000000000e+02;11.881;9.218;8.351;1.15;235.9239;178.2755;;"7/21/22";"JWST-NIRCam";2309.04042;"{"CH4":"Detection"}";;"No";
"WASP-85 A b";"Confirmed";1.265;1.24;"Hot Jupiter";2.6556777;0.039;"WASP-85";141.8870000;6112.0;0.935;1452.0;11.2;9.2750000;8.7330000;1.15;177.7117;226.052;"WASP-85 b, EPIC 201862715.01, K2-94 b";"2/5/21";"G-B: High resolution visible";2307.09577;"{"H":"Detection","Ca+":"Detection","Li":"Detection"}";;"No";
"WASP-88 b";"Confirmed";0.56;1.7;"Hot Jupiter";4.954;0.06431;"WASP-88";523.7560000;6431.0;2.08;1775.0;10.4;10.5680000;10.3220000;1.15;140.8732;54.1341;;"5/26/14";"G-B: Low resolution visible";2106.14808;"{"Featureless spectra":"Detection"}";0;"No";
"WASP-94 A b";"Confirmed";0.452;1.72;"Hot Jupiter";3.9501907;0.055;"WASP-94 A";211.2110000;6170.0;1.36;1604.0;10.1;9.1590000;8.8740000;1.15;731.0911;225.1945;;"10/19/15";"G-B: Low resolution visible";2201.02212;"{"Na":"Detection","Rayleigh Scattering":"Detection"}";0;"No";
"WASP-96 b";"Confirmed";0.48;1.2;"Hot Jupiter";3.4252602;0.0453;"WASP-96";352.4640000;5540.0;1.05;1285.0;12.2;11.2670000;10.9140000;1.15;119.0214;55.5744;;"7/7/22";"JWST-NIRISS";2305.17001;"{"Molecular":"Detection","Rayleigh":"Upper limit"}";;"No";
"WASP-96 b";"Confirmed";0.48;1.2;"Hot Jupiter";3.4252602;0.0453;"WASP-96";352.4640000;5540.0;1.05;1285.0;12.2;11.2670000;10.9140000;1.15;119.0214;55.5744;;"7/7/22";"JWST-NIRISS";2305.16887;"{"H2O":"Detection","CO2":"Detection","K":"Detection","Molecular":"Detection","Rayleigh":"Detection"}";;"No";
"WASP-96 b";"Confirmed";0.48;1.2;"Hot Jupiter";3.4252602;0.0453;"WASP-96";352.4640000;5540.0;1.05;1285.0;12.2;11.2670000;10.9140000;1.15;119.0214;55.5744;;"7/7/22";"HST WFC3";2206.00017;"{"H2O":"Detection","Na":"Detection","O":"Detection"}";0;"No";"HST combined with Spitzer and VLT data"
"WASP-96 b";"Confirmed";0.48;1.2;"Hot Jupiter";3.4252602;0.0453;"WASP-96";352.4640000;5540.0;1.05;1285.0;12.2;11.2670000;10.9140000;1.15;119.0214;55.5744;;"7/7/22";"G-B: Low resolution visible";2207.03479;"{"Na":"Detection","H2O":"Detection"}";;"No";"Clear atmosphere"
"WD 1856+534 b";"Confirmed";13.80000;0.928;"Temperate Jupiter";1.4079405;0.0204;"WD 1856+534";24.75;4710.00;0.01;163.0;16.0;15.6770000;15.5480000;1.15;351.3585;3.4303;"TOI 1690.01";"9/25/20";"G-B: Low resolution visible";2110.14106;"{"Featureless spectra":"Detection"}";0;"No";
"XO-1 b";"Confirmed";0.9;1.184;"Hot Jupiter";3.9415128;0.0488;"XO-1";200.0;5750.00;0.928;1209.1087855507;11.3;9.9390000;9.5270000;1.15;135.388;112.1302;;"4/30/15";"HST WFC3";"2018AJ....155..156T";"{"H2O":"Detection"}";0;"No";
"XO-1 b";"Confirmed";0.9;1.184;"Hot Jupiter";3.9415128;0.0488;"XO-1";200.0;5750.00;0.928;1209.1087855507;11.3;9.9390000;9.5270000;1.15;135.388;112.1302;;"4/30/15";"G-B: Low resolution visible";"2018MNRAS.481.4261S";"[]";0;"No";"Planet radius measured in six optical passbands (u, g, r, Halpha, i ,z)."
